county,candidate,votes
Washington,Obama,135291 
Washington,Stein,1817 
Washington,Anderson,379
Washington,Johnson,3543
Washington,Romney,93974 
Washington,Christensen,416
Washington,Misc,1603
Wheeler,Obama,266 
Wheeler,Stein,7 
Wheeler,Anderson,3
Wheeler,Johnson,22
Wheeler,Romney,545 
Wheeler,Christensen,5
Wheeler,Misc,10
Yamhill,Obama,19260 
Yamhill,Stein,343 
Yamhill,Anderson,61
Yamhill,Johnson,639
Yamhill,Romney,22045 
Yamhill,Christensen,128
Yamhill,Misc,431
