county,candidate,votes
Hertford,Johnson/Gray,56
Hertford,Write-in,12
Hoke,Obama/Biden,10076
Hoke,Romney/Ryan,6819
Hoke,Johnson/Gray,167
Hoke,Write-in,27
Hyde,Obama/Biden,1163
Hyde,Romney/Ryan,1193
Hyde,Johnson/Gray,22
Hyde,Write-in,5
Iredell,Obama/Biden,26076
Iredell,Romney/Ryan,49299
Iredell,Johnson/Gray,747
Iredell,Write-in,243
Jackson,Obama/Biden,8095
Jackson,Romney/Ryan,8254
Jackson,Johnson/Gray,281
Jackson,Write-in,71
Johnston,Obama/Biden,27290
Johnston,Romney/Ryan,48427
Johnston,Johnson/Gray,768
Johnston,Write-in,206
Jones,Obama/Biden,2352
Jones,Romney/Ryan,2837
Jones,Johnson/Gray,32
Jones,Write-in,9
Lee,Obama/Biden,10801
Lee,Romney/Ryan,13158
Lee,Johnson/Gray,225
Lee,Write-in,55
Lenoir,Obama/Biden,13948
Lenoir,Romney/Ryan,13980
Lenoir,Johnson/Gray,136
Lenoir,Write-in,22
Lincoln,Obama/Biden,11024
Lincoln,Romney/Ryan,25267
Lincoln,Johnson/Gray,369
Lincoln,Write-in,115
Macon,Obama/Biden,5712
Macon,Romney/Ryan,10835
Macon,Johnson/Gray,241
Macon,Write-in,73
Madison,Obama/Biden,4484
Madison,Romney/Ryan,5404
Madison,Johnson/Gray,178
Madison,Write-in,47
Martin,Obama/Biden,6583
Martin,Romney/Ryan,5995
Martin,Johnson/Gray,64
Martin,Write-in,10
McDowell,Obama/Biden,6031
McDowell,Romney/Ryan,11775
McDowell,Johnson/Gray,215
McDowell,Write-in,78
Mecklenburg,Obama/Biden,272262
Mecklenburg,Romney/Ryan,171668
Mecklenburg,Johnson/Gray,3920
Mecklenburg,Write-in,1050
Mitchell,Obama/Biden,1838
Mitchell,Romney/Ryan,5806
Mitchell,Johnson/Gray,88
Mitchell,Write-in,33
Montgomery,Obama/Biden,4706
Montgomery,Romney/Ryan,6404
Montgomery,Johnson/Gray,100
Montgomery,Write-in,21
Moore,Obama/Biden,16505
Moore,Romney/Ryan,29495
Moore,Johnson/Gray,342
Moore,Write-in,73
Nash,Obama/Biden,24313
Nash,Romney/Ryan,23842
Nash,Johnson/Gray,254
Nash,Write-in,83
New Hanover,Obama/Biden,48668
New Hanover,Romney/Ryan,53385
New Hanover,Johnson/Gray,1259
New Hanover,Write-in,316
Northampton,Obama/Biden,7232
Northampton,Romney/Ryan,3483
Northampton,Johnson/Gray,35
Northampton,Write-in,6
Onslow,Obama/Biden,18490
Onslow,Romney/Ryan,32243
Onslow,Johnson/Gray,556
Onslow,Write-in,146
Orange,Obama/Biden,53901
Orange,Romney/Ryan,21539
Orange,Johnson/Gray,1056
Orange,Write-in,261
Pamlico,Obama/Biden,2647
Pamlico,Romney/Ryan,4051
Pamlico,Johnson/Gray,49
Pamlico,Write-in,15
Pasquotank,Obama/Biden,10282
Pasquotank,Romney/Ryan,7633
Pasquotank,Johnson/Gray,160
Pasquotank,Write-in,32
Pender,Obama/Biden,9632
Pender,Romney/Ryan,14617
Pender,Johnson/Gray,218
Pender,Write-in,60
Perquimans,Obama/Biden,2759
Perquimans,Romney/Ryan,3822
Perquimans,Johnson/Gray,60
Perquimans,Write-in,11
Person,Obama/Biden,8418
Person,Romney/Ryan,10496
Person,Johnson/Gray,157
Person,Write-in,35
Pitt,Obama/Biden,41843
Pitt,Romney/Ryan,36214
Pitt,Johnson/Gray,609
Pitt,Write-in,190
Polk,Obama/Biden,4013
Polk,Romney/Ryan,6236
Polk,Johnson/Gray,108
Polk,Write-in,32
Randolph,Obama/Biden,14773
Randolph,Romney/Ryan,45160
Randolph,Johnson/Gray,627
Randolph,Write-in,155
Richmond,Obama/Biden,9904
Richmond,Romney/Ryan,9332
Richmond,Johnson/Gray,145
Richmond,Write-in,36
Robeson,Obama/Biden,24988
Robeson,Romney/Ryan,17510
Robeson,Johnson/Gray,336
Robeson,Write-in,112
Rockingham,Obama/Biden,16351
Rockingham,Romney/Ryan,25227
Rockingham,Johnson/Gray,350
Rockingham,Write-in,92
Rowan,Obama/Biden,22650
Rowan,Romney/Ryan,38775
Rowan,Johnson/Gray,655
Rowan,Write-in,232
Rutherford,Obama/Biden,9374
Rutherford,Romney/Ryan,18954
Rutherford,Johnson/Gray,300
Rutherford,Write-in,74
Sampson,Obama/Biden,11566
Sampson,Romney/Ryan,14422
Sampson,Johnson/Gray,151
Sampson,Write-in,35
Scotland,Obama/Biden,8215
Scotland,Romney/Ryan,5831
Scotland,Johnson/Gray,91
Scotland,Write-in,19
Stanly,Obama/Biden,8431
Stanly,Romney/Ryan,19904
Stanly,Johnson/Gray,298
Stanly,Write-in,84
Stokes,Obama/Biden,6018
Stokes,Romney/Ryan,15237
Stokes,Johnson/Gray,286
Stokes,Write-in,78
Surry,Obama/Biden,9112
Surry,Romney/Ryan,19923
Surry,Johnson/Gray,347
Surry,Write-in,88
Swain,Obama/Biden,2618
Swain,Romney/Ryan,2976
Swain,Johnson/Gray,111
Swain,Write-in,23
Transylvania,Obama/Biden,6826
Transylvania,Romney/Ryan,9634
Transylvania,Johnson/Gray,215
Transylvania,Write-in,88
Tyrrell,Obama/Biden,837
Tyrrell,Romney/Ryan,930
Tyrrell,Johnson/Gray,11
Tyrrell,Write-in,5
Union,Obama/Biden,32473
Union,Romney/Ryan,61107
Union,Johnson/Gray,906
Union,Write-in,242
Vance,Obama/Biden,13323
Vance,Romney/Ryan,7429
Vance,Johnson/Gray,78
Vance,Write-in,24
Wake,Obama/Biden,267262
Wake,Romney/Ryan,211596
Wake,Johnson/Gray,6171
Wake,Write-in,1398
Warren,Obama/Biden,6978
Warren,Romney/Ryan,3140
Warren,Johnson/Gray,33
Warren,Write-in,11
Washington,Obama/Biden,3833
Washington,Romney/Ryan,2622
Washington,Johnson/Gray,30
Washington,Write-in,14
Watauga,Obama/Biden,13002
Watauga,Romney/Ryan,13861
Watauga,Johnson/Gray,623
Watauga,Write-in,188
Wayne,Obama/Biden,23314
Wayne,Romney/Ryan,27641
Wayne,Johnson/Gray,299
Wayne,Write-in,98
Wilkes,Obama/Biden,8148
Wilkes,Romney/Ryan,20515
Wilkes,Johnson/Gray,357
Wilkes,Write-in,125
Wilson,Obama/Biden,20875
Wilson,Romney/Ryan,17954
Wilson,Johnson/Gray,242
Wilson,Write-in,38
Yadkin,Obama/Biden,3957
Yadkin,Romney/Ryan,12578
Yadkin,Johnson/Gray,231
Yadkin,Write-in,47
Yancey,Obama/Biden,3981
Yancey,Romney/Ryan,5278
Yancey,Johnson/Gray,140
Yancey,Write-in,52
