county,candidate,votes
Herkimer,Obama/Biden (DEM),10826
Herkimer,Romney/Ryan (REP),12166
Herkimer,Romney/Ryan (CON),1116
Herkimer,Obama/Biden (WOR),447
Herkimer,Stein/Honkala (GRN),172
Herkimer,Lindsay/Osorio (PSL),7
Herkimer,Johnson/Gray (LBT),259
Herkimer,Good/Clymer (CST),42
Jefferson,Obama/Biden (DEM),16231
Jefferson,Romney/Ryan (REP),16435
Jefferson,Romney/Ryan (CON),1687
Jefferson,Obama/Biden (WOR),868
Jefferson,Stein/Honkala (GRN),151
Jefferson,Lindsay/Osorio (PSL),4
Jefferson,Johnson/Gray (LBT),271
Jefferson,Good/Clymer (CST),61
Lewis,Obama/Biden (DEM),4530
Lewis,Romney/Ryan (REP),5129
Lewis,Romney/Ryan (CON),522
Lewis,Obama/Biden (WOR),194
Lewis,Stein/Honkala (GRN),51
Lewis,Lindsay/Osorio (PSL),2
Lewis,Johnson/Gray (LBT),81
Lewis,Good/Clymer (CST),13
Livingston,Obama/Biden (DEM),11100
Livingston,Romney/Ryan (REP),12641
Livingston,Romney/Ryan (CON),1807
Livingston,Obama/Biden (WOR),605
Livingston,Stein/Honkala (GRN),175
Livingston,Lindsay/Osorio (PSL),6
Livingston,Johnson/Gray (LBT),318
Livingston,Good/Clymer (CST),49
Madison,Obama/Biden (DEM),13231
Madison,Romney/Ryan (REP),12011
Madison,Romney/Ryan (CON),1611
Madison,Obama/Biden (WOR),640
Madison,Stein/Honkala (GRN),238
Madison,Lindsay/Osorio (PSL),10
Madison,Johnson/Gray (LBT),297
Madison,Good/Clymer (CST),56
Monroe,Obama/Biden (DEM),185916
Monroe,Romney/Ryan (REP),114434
Monroe,Romney/Ryan (CON),18928
Monroe,Obama/Biden (WOR),7585
Monroe,Stein/Honkala (GRN),2101
Monroe,Lindsay/Osorio (PSL),91
Monroe,Johnson/Gray (LBT),3572
Monroe,Good/Clymer (CST),334
Montgomery,Obama/Biden (DEM),8106
Montgomery,Romney/Ryan (REP),8046
Montgomery,Romney/Ryan (CON),1288
Montgomery,Obama/Biden (WOR),387
Montgomery,Stein/Honkala (GRN),93
Montgomery,Lindsay/Osorio (PSL),5
Montgomery,Johnson/Gray (LBT),161
