county,candidate,votes
McKean,"JOHNSON, GARY",178
McKean,"STEIN, JILL",88
Mercer,"ROMNEY, MITT",25925
Mercer,"OBAMA, BARACK",24232
Mercer,"JOHNSON, GARY",487
Mercer,"STEIN, JILL",219
Mifflin,"ROMNEY, MITT",11939
Mifflin,"OBAMA, BARACK",4273
Mifflin,"JOHNSON, GARY",107
Mifflin,"STEIN, JILL",52
Monroe,"OBAMA, BARACK",35221
Monroe,"ROMNEY, MITT",26867
Monroe,"JOHNSON, GARY",596
Monroe,"STEIN, JILL",233
Montgomery,"OBAMA, BARACK",233356
Montgomery,"ROMNEY, MITT",174381
Montgomery,"JOHNSON, GARY",3253
Montgomery,"STEIN, JILL",1210
Montour,"ROMNEY, MITT",4652
Montour,"OBAMA, BARACK",3053
Montour,"JOHNSON, GARY",96
Montour,"STEIN, JILL",30
Northampton,"OBAMA, BARACK",67606
Northampton,"ROMNEY, MITT",61446
Northampton,"JOHNSON, GARY",1188
Northampton,"STEIN, JILL",495
Northumberland,"ROMNEY, MITT",19518
Northumberland,"OBAMA, BARACK",13072
Northumberland,"JOHNSON, GARY",422
Northumberland,"STEIN, JILL",200
Perry,"ROMNEY, MITT",13120
Perry,"OBAMA, BARACK",5685
Perry,"JOHNSON, GARY",238
Perry,"STEIN, JILL",85
Philadelphia,"OBAMA, BARACK",588806
Philadelphia,"ROMNEY, MITT",96467
Philadelphia,"JOHNSON, GARY",2892
Philadelphia,"STEIN, JILL",2162
Pike,"ROMNEY, MITT",12786
Pike,"OBAMA, BARACK",10210
Pike,"JOHNSON, GARY",194
Pike,"STEIN, JILL",89
Potter,"ROMNEY, MITT",5231
Potter,"OBAMA, BARACK",1897
Potter,"JOHNSON, GARY",78
Potter,"STEIN, JILL",36
Schuylkill,"ROMNEY, MITT",32278
Schuylkill,"OBAMA, BARACK",24546
Schuylkill,"JOHNSON, GARY",617
Schuylkill,"STEIN, JILL",286
Snyder,"ROMNEY, MITT",10073
Snyder,"OBAMA, BARACK",4687
Snyder,"JOHNSON, GARY",180
Snyder,"STEIN, JILL",62
Somerset,"ROMNEY, MITT",23984
Somerset,"OBAMA, BARACK",9436
Somerset,"JOHNSON, GARY",334
Somerset,"STEIN, JILL",188
Sullivan,"ROMNEY, MITT",1868
Sullivan,"OBAMA, BARACK",1034
Sullivan,"JOHNSON, GARY",30
Sullivan,"STEIN, JILL",17
Susquehanna,"ROMNEY, MITT",10800
Susquehanna,"OBAMA, BARACK",6935
Susquehanna,"JOHNSON, GARY",202
Susquehanna,"STEIN, JILL",107
Tioga,"ROMNEY, MITT",11342
Tioga,"OBAMA, BARACK",5357
Tioga,"JOHNSON, GARY",195
Tioga,"STEIN, JILL",110
Union,"ROMNEY, MITT",9896
Union,"OBAMA, BARACK",6109
Union,"JOHNSON, GARY",184
Union,"STEIN, JILL",79
Venango,"ROMNEY, MITT",13815
Venango,"OBAMA, BARACK",7945
Venango,"JOHNSON, GARY",299
Venango,"STEIN, JILL",108
Warren,"ROMNEY, MITT",10010
Warren,"OBAMA, BARACK",6995
Warren,"JOHNSON, GARY",205
Warren,"STEIN, JILL",89
Washington,"ROMNEY, MITT",53230
Washington,"OBAMA, BARACK",40345
Washington,"JOHNSON, GARY",854
Washington,"STEIN, JILL",321
Wayne,"ROMNEY, MITT",12896
Wayne,"OBAMA, BARACK",8396
Wayne,"JOHNSON, GARY",195
Wayne,"STEIN, JILL",120
Westmoreland,"ROMNEY, MITT",103932
Westmoreland,"OBAMA, BARACK",63722
Westmoreland,"JOHNSON, GARY",1426
Westmoreland,"STEIN, JILL",492
Wyoming,"ROMNEY, MITT",6587
Wyoming,"OBAMA, BARACK",5061
Wyoming,"JOHNSON, GARY",152
Wyoming,"STEIN, JILL",72
York,"ROMNEY, MITT",113304
York,"OBAMA, BARACK",73191
York,"JOHNSON, GARY",1985
York,"STEIN, JILL",749
