county,candidate,votes
Ransom,OBAMA,1343
Ransom,ROMNEY,1009
Ransom,GOODE,12
Ransom,JOHNSON,43
Ransom,STEIN,8
Ransom,write-in,10
Renville,OBAMA,398
Renville,ROMNEY,851
Renville,GOODE,5
Renville,JOHNSON,19
Renville,STEIN,0
Renville,write-in,5
Richland,OBAMA,3198
Richland,ROMNEY,4229
Richland,GOODE,27
Richland,JOHNSON,86
Richland,STEIN,34
Richland,write-in,39
Rolette,OBAMA,3353
Rolette,ROMNEY,1092
Rolette,GOODE,21
Rolette,JOHNSON,48
Rolette,STEIN,18
Rolette,write-in,20
Sargent,OBAMA,1075
Sargent,ROMNEY,879
Sargent,GOODE,8
Sargent,JOHNSON,22
Sargent,STEIN,8
Sargent,write-in,15
Sheridan,OBAMA,163
Sheridan,ROMNEY,642
Sheridan,GOODE,6
Sheridan,JOHNSON,5
Sheridan,STEIN,0
Sheridan,write-in,6
Sioux,OBAMA,900
Sioux,ROMNEY,225
Sioux,GOODE,4
Sioux,JOHNSON,5
Sioux,STEIN,6
Sioux,write-in,4
Slope,OBAMA,83
Slope,ROMNEY,341
Slope,GOODE,2
Slope,JOHNSON,5
Slope,STEIN,3
Slope,write-in,3
Stark,OBAMA,2812
Stark,ROMNEY,8521
Stark,GOODE,30
Stark,JOHNSON,148
Stark,STEIN,48
Stark,write-in,74
Steele,OBAMA,518
Steele,ROMNEY,498
Steele,GOODE,5
Steele,JOHNSON,11
Steele,STEIN,3
Steele,write-in,7
Stutsman,OBAMA,3585
Stutsman,ROMNEY,5685
Stutsman,GOODE,39
Stutsman,JOHNSON,138
Stutsman,STEIN,54
Stutsman,write-in,57
Towner,OBAMA,516
Towner,ROMNEY,623
Towner,GOODE,7
Towner,JOHNSON,22
Towner,STEIN,5
Towner,write-in,9
Traill,OBAMA,1811
Traill,ROMNEY,1996
Traill,GOODE,20
Traill,JOHNSON,59
Traill,STEIN,15
Traill,write-in,20
Walsh,OBAMA,2124
Walsh,ROMNEY,2813
Walsh,GOODE,18
Walsh,JOHNSON,103
Walsh,STEIN,13
Walsh,write-in,25
Ward,OBAMA,8441
Ward,ROMNEY,16230
Ward,GOODE,92
Ward,JOHNSON,449
Ward,STEIN,102
Ward,write-in,149
Wells,OBAMA,673
Wells,ROMNEY,1654
Wells,GOODE,11
Wells,JOHNSON,27
Wells,STEIN,5
Wells,write-in,9
Williams,OBAMA,2322
Williams,ROMNEY,7184
Williams,GOODE,36
Williams,JOHNSON,161
Williams,STEIN,30
Williams,write-in,75
