county,candidate,votes
BEXAR,Andre N. Barnett,6
BEXAR,Rocky Anderson,46
BLANCO,Mitt Romney,3638
BLANCO,Barack Obama,1220
BLANCO,Gary Johnson,85
BLANCO,Jill Stein,29
BLANCO,Avery Ayers,0
BLANCO,Stewart Alexander,1
BLANCO,Thaddaus Hill,0
BLANCO,Virgil Goode,0
BLANCO,Tom Hoefling,0
BLANCO,Andre N. Barnett,0
BLANCO,Rocky Anderson,0
BORDEN,Mitt Romney,324
BORDEN,Barack Obama,32
BORDEN,Gary Johnson,3
BORDEN,Jill Stein,3
BORDEN,Avery Ayers,0
BORDEN,Stewart Alexander,0
BORDEN,Thaddaus Hill,0
BORDEN,Virgil Goode,0
BORDEN,Tom Hoefling,0
BORDEN,Andre N. Barnett,0
BORDEN,Rocky Anderson,1
BOSQUE,Mitt Romney,5885
BOSQUE,Barack Obama,1367
BOSQUE,Gary Johnson,84
BOSQUE,Jill Stein,13
BOSQUE,Avery Ayers,7
BOSQUE,Stewart Alexander,0
BOSQUE,Thaddaus Hill,0
BOSQUE,Virgil Goode,0
BOSQUE,Tom Hoefling,0
BOSQUE,Andre N. Barnett,0
BOSQUE,Rocky Anderson,0
BOWIE,Mitt Romney,24869
BOWIE,Barack Obama,10196
BOWIE,Gary Johnson,265
BOWIE,Jill Stein,70
BOWIE,Avery Ayers,0
BOWIE,Stewart Alexander,1
BOWIE,Thaddaus Hill,0
BOWIE,Virgil Goode,3
BOWIE,Tom Hoefling,0
BOWIE,Andre N. Barnett,0
BOWIE,Rocky Anderson,0
BRAZORIA,Mitt Romney,70862
BRAZORIA,Barack Obama,34421
BRAZORIA,Gary Johnson,1127
BRAZORIA,Jill Stein,288
BRAZORIA,Avery Ayers,0
BRAZORIA,Stewart Alexander,2
BRAZORIA,Thaddaus Hill,1
BRAZORIA,Virgil Goode,32
BRAZORIA,Tom Hoefling,4
BRAZORIA,Andre N. Barnett,0
BRAZORIA,Rocky Anderson,2
BRAZOS,Mitt Romney,37209
BRAZOS,Barack Obama,17477
BRAZOS,Gary Johnson,1046
BRAZOS,Jill Stein,208
BRAZOS,Avery Ayers,0
BRAZOS,Stewart Alexander,1
BRAZOS,Thaddaus Hill,0
BRAZOS,Virgil Goode,18
BRAZOS,Tom Hoefling,0
BRAZOS,Andre N. Barnett,0
BRAZOS,Rocky Anderson,3
BREWSTER,Mitt Romney,1976
BREWSTER,Barack Obama,1765
BREWSTER,Gary Johnson,91
BREWSTER,Jill Stein,35
BREWSTER,Avery Ayers,0
BREWSTER,Stewart Alexander,0
BREWSTER,Thaddaus Hill,0
BREWSTER,Virgil Goode,0
BREWSTER,Tom Hoefling,0
BREWSTER,Andre N. Barnett,0
BREWSTER,Rocky Anderson,0
BRISCOE,Mitt Romney,578
BRISCOE,Barack Obama,117
BRISCOE,Gary Johnson,4
BRISCOE,Jill Stein,3
BRISCOE,Avery Ayers,0
BRISCOE,Stewart Alexander,0
BRISCOE,Thaddaus Hill,0
BRISCOE,Virgil Goode,0
BRISCOE,Tom Hoefling,0
BRISCOE,Andre N. Barnett,0
BRISCOE,Rocky Anderson,0
BROOKS,Mitt Romney,507
BROOKS,Barack Obama,1886
BROOKS,Gary Johnson,6
BROOKS,Jill Stein,4
BROOKS,Avery Ayers,0
BROOKS,Stewart Alexander,0
BROOKS,Thaddaus Hill,0
BROOKS,Virgil Goode,0
BROOKS,Tom Hoefling,0
BROOKS,Andre N. Barnett,0
BROOKS,Rocky Anderson,0
BROWN,Mitt Romney,11895
BROWN,Barack Obama,1904
BROWN,Gary Johnson,115
BROWN,Jill Stein,24
BROWN,Avery Ayers,0
BROWN,Stewart Alexander,0
BROWN,Thaddaus Hill,0
BROWN,Virgil Goode,5
BROWN,Tom Hoefling,2
BROWN,Andre N. Barnett,0
BROWN,Rocky Anderson,2
BURLESON,Mitt Romney,4671
BURLESON,Barack Obama,1705
BURLESON,Gary Johnson,64
BURLESON,Jill Stein,15
BURLESON,Avery Ayers,0
BURLESON,Stewart Alexander,0
BURLESON,Thaddaus Hill,1
BURLESON,Virgil Goode,0
BURLESON,Tom Hoefling,0
BURLESON,Andre N. Barnett,0
BURLESON,Rocky Anderson,0
BURNET,Mitt Romney,12843
BURNET,Barack Obama,3674
BURNET,Gary Johnson,231
BURNET,Jill Stein,39
BURNET,Avery Ayers,0
BURNET,Stewart Alexander,0
BURNET,Thaddaus Hill,0
BURNET,Virgil Goode,8
BURNET,Tom Hoefling,1
BURNET,Andre N. Barnett,0
BURNET,Rocky Anderson,0
CALDWELL,Mitt Romney,6021
CALDWELL,Barack Obama,4791
CALDWELL,Gary Johnson,204
CALDWELL,Jill Stein,46
CALDWELL,Avery Ayers,0
CALDWELL,Stewart Alexander,0
CALDWELL,Thaddaus Hill,1
CALDWELL,Virgil Goode,2
CALDWELL,Tom Hoefling,1
CALDWELL,Andre N. Barnett,0
CALDWELL,Rocky Anderson,2
CALHOUN,Mitt Romney,4144
CALHOUN,Barack Obama,2410
CALHOUN,Gary Johnson,72
CALHOUN,Jill Stein,19
CALHOUN,Avery Ayers,0
CALHOUN,Stewart Alexander,1
CALHOUN,Thaddaus Hill,0
CALHOUN,Virgil Goode,1
