county,candidate,votes
ONEIDA,GARY JOHNSON/JAMES P. GRAY,137
ONEIDA,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
ONEIDA,JERRY WHITE/PHYLLIS SCHERRER,1
ONEIDA,JILL STEIN/BEN MANSKI,44
ONEIDA,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),2
ONEIDA,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
ONEIDA,SCATTERING,46
OUTAGAMIE,MITT ROMNEY/PAUL RYAN,47372
OUTAGAMIE,BARACK OBAMA/JOE BIDEN,45659
OUTAGAMIE,VIRGIL GOODE/JIM CLYMER,176
OUTAGAMIE,GARY JOHNSON/JAMES P. GRAY,961
OUTAGAMIE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",16
OUTAGAMIE,JERRY WHITE/PHYLLIS SCHERRER,16
OUTAGAMIE,JILL STEIN/BEN MANSKI,240
OUTAGAMIE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),2
OUTAGAMIE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),3
OUTAGAMIE,SCATTERING,151
OZAUKEE,MITT ROMNEY/PAUL RYAN,36077
OZAUKEE,BARACK OBAMA/JOE BIDEN,19159
OZAUKEE,VIRGIL GOODE/JIM CLYMER,52
OZAUKEE,GARY JOHNSON/JAMES P. GRAY,317
OZAUKEE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",6
OZAUKEE,JERRY WHITE/PHYLLIS SCHERRER,1
OZAUKEE,JILL STEIN/BEN MANSKI,127
OZAUKEE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),3
OZAUKEE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),4
OZAUKEE,SCATTERING,71
PEPIN,MITT ROMNEY/PAUL RYAN,1794
PEPIN,BARACK OBAMA/JOE BIDEN,1876
PEPIN,VIRGIL GOODE/JIM CLYMER,8
PEPIN,GARY JOHNSON/JAMES P. GRAY,12
PEPIN,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",1
PEPIN,JERRY WHITE/PHYLLIS SCHERRER,1
PEPIN,JILL STEIN/BEN MANSKI,6
PEPIN,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
PEPIN,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
PEPIN,SCATTERING,1
PIERCE,MITT ROMNEY/PAUL RYAN,10397
PIERCE,BARACK OBAMA/JOE BIDEN,10235
PIERCE,VIRGIL GOODE/JIM CLYMER,58
PIERCE,GARY JOHNSON/JAMES P. GRAY,177
PIERCE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",5
PIERCE,JERRY WHITE/PHYLLIS SCHERRER,2
PIERCE,JILL STEIN/BEN MANSKI,86
PIERCE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
PIERCE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
PIERCE,SCATTERING,60
POLK,MITT ROMNEY/PAUL RYAN,12094
POLK,BARACK OBAMA/JOE BIDEN,10073
POLK,VIRGIL GOODE/JIM CLYMER,46
POLK,GARY JOHNSON/JAMES P. GRAY,226
POLK,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",4
POLK,JERRY WHITE/PHYLLIS SCHERRER,11
POLK,JILL STEIN/BEN MANSKI,79
POLK,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
POLK,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
POLK,SCATTERING,40
PORTAGE,MITT ROMNEY/PAUL RYAN,16615
PORTAGE,BARACK OBAMA/JOE BIDEN,22075
PORTAGE,VIRGIL GOODE/JIM CLYMER,73
PORTAGE,GARY JOHNSON/JAMES P. GRAY,309
PORTAGE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",7
PORTAGE,JERRY WHITE/PHYLLIS SCHERRER,5
PORTAGE,JILL STEIN/BEN MANSKI,143
PORTAGE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),2
PORTAGE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),1
PORTAGE,SCATTERING,107
PRICE,MITT ROMNEY/PAUL RYAN,3884
PRICE,BARACK OBAMA/JOE BIDEN,3887
PRICE,VIRGIL GOODE/JIM CLYMER,21
PRICE,GARY JOHNSON/JAMES P. GRAY,60
PRICE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
PRICE,JERRY WHITE/PHYLLIS SCHERRER,3
PRICE,JILL STEIN/BEN MANSKI,23
PRICE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
PRICE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
PRICE,SCATTERING,21
RACINE,MITT ROMNEY/PAUL RYAN,49347
RACINE,BARACK OBAMA/JOE BIDEN,53008
RACINE,VIRGIL GOODE/JIM CLYMER,153
RACINE,GARY JOHNSON/JAMES P. GRAY,550
RACINE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",14
RACINE,JERRY WHITE/PHYLLIS SCHERRER,17
RACINE,JILL STEIN/BEN MANSKI,149
RACINE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),12
RACINE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),8
RACINE,SCATTERING,106
RICHLAND,MITT ROMNEY/PAUL RYAN,3573
RICHLAND,BARACK OBAMA/JOE BIDEN,4969
RICHLAND,VIRGIL GOODE/JIM CLYMER,20
RICHLAND,GARY JOHNSON/JAMES P. GRAY,53
RICHLAND,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
RICHLAND,JERRY WHITE/PHYLLIS SCHERRER,1
RICHLAND,JILL STEIN/BEN MANSKI,26
RICHLAND,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
RICHLAND,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
RICHLAND,SCATTERING,11
ROCK,MITT ROMNEY/PAUL RYAN,30517
ROCK,BARACK OBAMA/JOE BIDEN,49219
ROCK,VIRGIL GOODE/JIM CLYMER,170
ROCK,GARY JOHNSON/JAMES P. GRAY,470
ROCK,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",10
ROCK,JERRY WHITE/PHYLLIS SCHERRER,17
ROCK,JILL STEIN/BEN MANSKI,148
ROCK,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
ROCK,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
ROCK,SCATTERING,139
RUSK,MITT ROMNEY/PAUL RYAN,3676
RUSK,BARACK OBAMA/JOE BIDEN,3397
RUSK,VIRGIL GOODE/JIM CLYMER,23
RUSK,GARY JOHNSON/JAMES P. GRAY,52
RUSK,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",5
RUSK,JERRY WHITE/PHYLLIS SCHERRER,2
RUSK,JILL STEIN/BEN MANSKI,25
RUSK,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
RUSK,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
RUSK,SCATTERING,11
SAUK,MITT ROMNEY/PAUL RYAN,12838
SAUK,BARACK OBAMA/JOE BIDEN,18736
SAUK,VIRGIL GOODE/JIM CLYMER,34
SAUK,GARY JOHNSON/JAMES P. GRAY,179
SAUK,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",4
SAUK,JERRY WHITE/PHYLLIS SCHERRER,4
SAUK,JILL STEIN/BEN MANSKI,66
SAUK,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),1
SAUK,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),2
SAUK,SCATTERING,63
SAWYER,MITT ROMNEY/PAUL RYAN,4442
SAWYER,BARACK OBAMA/JOE BIDEN,4486
SAWYER,VIRGIL GOODE/JIM CLYMER,20
SAWYER,GARY JOHNSON/JAMES P. GRAY,37
SAWYER,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",0
SAWYER,JERRY WHITE/PHYLLIS SCHERRER,4
SAWYER,JILL STEIN/BEN MANSKI,26
SAWYER,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
SAWYER,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
SAWYER,SCATTERING,10
SHAWANO,MITT ROMNEY/PAUL RYAN,11022
SHAWANO,BARACK OBAMA/JOE BIDEN,9000
SHAWANO,VIRGIL GOODE/JIM CLYMER,40
SHAWANO,GARY JOHNSON/JAMES P. GRAY,139
SHAWANO,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",6
SHAWANO,JERRY WHITE/PHYLLIS SCHERRER,4
SHAWANO,JILL STEIN/BEN MANSKI,32
SHAWANO,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
SHAWANO,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
SHAWANO,SCATTERING,36
SHEBOYGAN,MITT ROMNEY/PAUL RYAN,34072
SHEBOYGAN,BARACK OBAMA/JOE BIDEN,27918
SHEBOYGAN,VIRGIL GOODE/JIM CLYMER,116
SHEBOYGAN,GARY JOHNSON/JAMES P. GRAY,372
SHEBOYGAN,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",10
SHEBOYGAN,JERRY WHITE/PHYLLIS SCHERRER,15
SHEBOYGAN,JILL STEIN/BEN MANSKI,115
SHEBOYGAN,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),4
SHEBOYGAN,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),3
SHEBOYGAN,SCATTERING,26
ST. CROIX,MITT ROMNEY/PAUL RYAN,25503
ST. CROIX,BARACK OBAMA/JOE BIDEN,19910
ST. CROIX,VIRGIL GOODE/JIM CLYMER,76
ST. CROIX,GARY JOHNSON/JAMES P. GRAY,455
ST. CROIX,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",6
ST. CROIX,JERRY WHITE/PHYLLIS SCHERRER,14
ST. CROIX,JILL STEIN/BEN MANSKI,112
ST. CROIX,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),1
ST. CROIX,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
ST. CROIX,SCATTERING,148
TAYLOR,MITT ROMNEY/PAUL RYAN,5601
TAYLOR,BARACK OBAMA/JOE BIDEN,3763
TAYLOR,VIRGIL GOODE/JIM CLYMER,31
TAYLOR,GARY JOHNSON/JAMES P. GRAY,58
TAYLOR,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",7
TAYLOR,JERRY WHITE/PHYLLIS SCHERRER,6
TAYLOR,JILL STEIN/BEN MANSKI,28
TAYLOR,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
TAYLOR,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
TAYLOR,SCATTERING,18
TREMPEALEAU,MITT ROMNEY/PAUL RYAN,5707
TREMPEALEAU,BARACK OBAMA/JOE BIDEN,7605
TREMPEALEAU,VIRGIL GOODE/JIM CLYMER,23
TREMPEALEAU,GARY JOHNSON/JAMES P. GRAY,82
TREMPEALEAU,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",3
TREMPEALEAU,JERRY WHITE/PHYLLIS SCHERRER,5
TREMPEALEAU,JILL STEIN/BEN MANSKI,41
TREMPEALEAU,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
TREMPEALEAU,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
TREMPEALEAU,SCATTERING,15
VERNON,MITT ROMNEY/PAUL RYAN,5942
VERNON,BARACK OBAMA/JOE BIDEN,8044
VERNON,VIRGIL GOODE/JIM CLYMER,42
VERNON,GARY JOHNSON/JAMES P. GRAY,103
VERNON,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",8
VERNON,JERRY WHITE/PHYLLIS SCHERRER,2
VERNON,JILL STEIN/BEN MANSKI,96
VERNON,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
VERNON,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
VERNON,SCATTERING,32
VILAS,MITT ROMNEY/PAUL RYAN,7749
VILAS,BARACK OBAMA/JOE BIDEN,5951
VILAS,VIRGIL GOODE/JIM CLYMER,17
VILAS,GARY JOHNSON/JAMES P. GRAY,61
VILAS,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
VILAS,JERRY WHITE/PHYLLIS SCHERRER,1
VILAS,JILL STEIN/BEN MANSKI,35
VILAS,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
VILAS,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
VILAS,SCATTERING,26
WALWORTH,MITT ROMNEY/PAUL RYAN,29006
WALWORTH,BARACK OBAMA/JOE BIDEN,22552
WALWORTH,VIRGIL GOODE/JIM CLYMER,83
WALWORTH,GARY JOHNSON/JAMES P. GRAY,441
WALWORTH,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",10
WALWORTH,JERRY WHITE/PHYLLIS SCHERRER,10
WALWORTH,JILL STEIN/BEN MANSKI,102
WALWORTH,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
WALWORTH,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
WALWORTH,SCATTERING,99
WASHBURN,MITT ROMNEY/PAUL RYAN,4699
WASHBURN,BARACK OBAMA/JOE BIDEN,4447
WASHBURN,VIRGIL GOODE/JIM CLYMER,13
WASHBURN,GARY JOHNSON/JAMES P. GRAY,79
WASHBURN,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",3
WASHBURN,JERRY WHITE/PHYLLIS SCHERRER,1
WASHBURN,JILL STEIN/BEN MANSKI,25
WASHBURN,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
WASHBURN,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
WASHBURN,SCATTERING,20
WASHINGTON,MITT ROMNEY/PAUL RYAN,54765
WASHINGTON,BARACK OBAMA/JOE BIDEN,23166
WASHINGTON,VIRGIL GOODE/JIM CLYMER,122
WASHINGTON,GARY JOHNSON/JAMES P. GRAY,435
WASHINGTON,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",10
WASHINGTON,JERRY WHITE/PHYLLIS SCHERRER,7
WASHINGTON,JILL STEIN/BEN MANSKI,139
WASHINGTON,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),4
WASHINGTON,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),2
WASHINGTON,SCATTERING,92
WAUKESHA,MITT ROMNEY/PAUL RYAN,162798
WAUKESHA,BARACK OBAMA/JOE BIDEN,78779
WAUKESHA,VIRGIL GOODE/JIM CLYMER,297
WAUKESHA,GARY JOHNSON/JAMES P. GRAY,1262
WAUKESHA,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",26
WAUKESHA,JERRY WHITE/PHYLLIS SCHERRER,21
WAUKESHA,JILL STEIN/BEN MANSKI,311
WAUKESHA,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
WAUKESHA,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),1
WAUKESHA,SCATTERING,361
WAUPACA,MITT ROMNEY/PAUL RYAN,17002
WAUPACA,BARACK OBAMA/JOE BIDEN,11578
WAUPACA,VIRGIL GOODE/JIM CLYMER,45
WAUPACA,GARY JOHNSON/JAMES P. GRAY,142
WAUPACA,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",7
WAUPACA,JERRY WHITE/PHYLLIS SCHERRER,5
WAUPACA,JILL STEIN/BEN MANSKI,49
WAUPACA,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),2
WAUPACA,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),2
WAUPACA,SCATTERING,8
WAUSHARA,MITT ROMNEY/PAUL RYAN,6562
WAUSHARA,BARACK OBAMA/JOE BIDEN,5335
WAUSHARA,VIRGIL GOODE/JIM CLYMER,29
WAUSHARA,GARY JOHNSON/JAMES P. GRAY,64
WAUSHARA,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",4
WAUSHARA,JERRY WHITE/PHYLLIS SCHERRER,7
WAUSHARA,JILL STEIN/BEN MANSKI,27
WAUSHARA,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
WAUSHARA,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
WAUSHARA,SCATTERING,20
WINNEBAGO,MITT ROMNEY/PAUL RYAN,42122
WINNEBAGO,BARACK OBAMA/JOE BIDEN,45449
WINNEBAGO,VIRGIL GOODE/JIM CLYMER,136
WINNEBAGO,GARY JOHNSON/JAMES P. GRAY,922
WINNEBAGO,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",14
WINNEBAGO,JERRY WHITE/PHYLLIS SCHERRER,24
WINNEBAGO,JILL STEIN/BEN MANSKI,238
WINNEBAGO,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),4
WINNEBAGO,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),5
WINNEBAGO,SCATTERING,259
WOOD,MITT ROMNEY/PAUL RYAN,19704
WOOD,BARACK OBAMA/JOE BIDEN,18581
WOOD,VIRGIL GOODE/JIM CLYMER,102
WOOD,GARY JOHNSON/JAMES P. GRAY,286
WOOD,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",5
WOOD,JERRY WHITE/PHYLLIS SCHERRER,5
WOOD,JILL STEIN/BEN MANSKI,136
WOOD,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
WOOD,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),2
WOOD,SCATTERING,79
